date,tmean_c,prcp_mm,srad_wm2,swe_mm,swe_b1_mm,swe_b2_mm,swe_b3_mm
2020-01-31,-7.37680151355756,0.2768758455808875,345.7826832601506,103.42566622437015,52.853996174097006,75.80315810630063,180.05161381928949
2020-02-01,-3.0228651265768893,0.0,350.3181470142865,103.41067984946474,52.853713500827446,75.7834353315275,180.027078634114
2020-02-02,-1.016276531241402,0.1860858068457467,361.45419654337735,103.29869539499335,52.79599242070717,75.72714725062873,179.80689361711083
2020-02-03,-6.114998424913207,7.015316542657843,323.85091864030767,110.31404457736544,63.99618404888718,83.10124749422654,182.40276595064654
2020-02-04,-15.822222595562305,1.790394377301729E-4,328.4473826213433,110.31422458398136,63.99618404888718,83.10124749422654,182.40330014874124
2020-02-05,-15.773343992506101,2.3179213201873985,356.09303459244705,112.63219151453687,64.7347674082417,85.06229974342858,186.61007286293216
2020-02-06,-7.5912633917068595,15.131780903563538,308.97290564392955,127.76392849670572,73.8172912140188,99.69410756894821,208.1115955818531
2020-02-07,-2.2928002424234166,24.22298238923321,219.77644757311384,141.86198817861563,78.81953764296884,114.89318553358001,229.94020073786726
2020-02-08,-1.0025229578421708,4.023389784671963,286.656598753379,143.51273638043844,78.20155184876849,114.67353880716031,235.65787180086485
2020-02-09,-8.063597272102921,0.8493491603086379,322.2234212100472,144.36206912737975,78.27921534082293,115.10104024215877,237.6767746015119
2020-02-10,-11.40023480025606,0.0023246228402072746,411.1575004733978,144.36439375216617,78.28563678363913,115.10170828711634,237.6767746015119
2020-02-11,-13.446651222374221,0.475782041863211,413.72152300426393,144.84016514319046,78.28563678363913,115.18232011079132,239.00832619203788
2020-02-12,-8.345571483550978,1.0847982011826094,382.7928066288188,145.92494038349685,78.3243582322545,115.6397800248605,241.73386813751372
2020-02-13,-6.686670690335589,1.4079697352641747,341.1905308376458,147.33290825183568,78.37264976337599,116.32335094253648,245.18379925362507
2020-02-14,-3.9931191687978695,0.06645241737950283,429.92751591518595,147.39936058885678,78.37264976337599,116.32347341975102,245.3808849531686
2020-02-15,-5.077247563598998,1.146784597503952,348.1711868831146,148.5461472691262,78.38770174867162,116.68158294046297,248.41248788071843
2020-02-16,-3.328654779393474,8.179249474129145,253.26320702538638,156.12654123919302,80.37715916553095,121.6949515993017,263.9788970411578
2020-02-17,-7.870602110887118,1.0317075209358777,338.68032366453326,157.1582013401893,80.86875726333389,122.4857700488609,265.7748723430966
